word,count
opportunity,2
os,2
ot,2
ourselves,2
outer,2
oven,2
overstimulating,2
pace,2
padding,2
paid,2
pair,2
parent's,2
parte,2
parter,2
partially,2
participating,2
partner's,2
passeggiata,2
passion,2
passionate,2
patient,2
patner,2
patronising,2
patronized,2
pattern,2
pc,2
perceive,2
perceived,2
perception,2
performing,2
periodic,2
persistente,2
physician,2
physio,2
physiotherapy,2
picking,2
pimples,2
playfulness,2
pleasured,2
pocieszany,2
pocieszy,2
pocking,2
poco,2
podnoszcy,2
pokes,2
polso,2
popcorn,2
potential,2
powdery,2
practise,2
precise,2
prefer,2
preoccupied,2
prepare,2
prepared,2
preste,2
pretending,2
pricking,2
primarily,2
prior,2
privacy,2
procedure,2
process,2
professional's,2
professionale,2
projects,2
prolonged,2
properly,2
protection,2
prove,2
przedrami,2
przyjaciel,2
przyjemne,2
przyjemny,2
przywizanie,2
publishing,2
pulling,2
purposefull,2
pushes,2
puts,2
quente,2
re-assuring,2
reach,2
reaching,2
read,2
reality,2
recall,2
recently,2
recieving,2
reciprocate,2
reconfort,2
reduces,2
refusal,2
regarding,2
relajante,2
related,2
relationships,2
relative's,2
relatives,2
relaxes,2
releasing,2
relevant,2
relived,2
remember,2
repetative,2
requested,2
researcher,2
reservation,2
respecting,2
resturant,2
reunion,2
revealed,2
revenge,2
reversal,2
rhythmically,2
rid,2
ride,2
romatic,2
romntico,2
root,2
roughly,2
routines,2
run,2
runs,2
rushed,2
rytmiczny,2
safer,2
sample,2
satisfied,2
sauce,2
says,2
scar,2
scatchy,2
schooldegree,2
scratches,2
scrutching,2
seeping,2
sensations,2
sensuous,2
serene,2
served,2
sessions,2
shake,2
shelf,2
shoot,2
shops,2
shouder,2
si,2
signals,2
signify,2
signs,2
simpathy,2
sincere,2
singing,2
sleppy,2
slides,2
sliding,2
smiles,2
smoke,2
socialising,2
socially,2
soflty,2
somekind,2
song,2
sorrow,2
source,2
specifically,2
spent,2
squeeze,2
startling,2
stimulated,2
stingy,2
stood,2
stove,2
strength,2
strocking,2
stroked,2
stronger,2
student,2
studies,2
suavemente,2
subtly,2
subway,2
suggests,2
sul,2
sunburn,2
sunset,2
surely,2
surface,2
sutle,2
sweetness,2
sweets,2
symphaty,2
syringe,2
szpital,2
tables,2
tad,2
talks,2
tarcie,2
teaching,2
teases,2
tedious,2
teller,2
temper,2
tentatively,2
tested,2
those,2
threatened,2
threatening,2
thus,2
thyroid,2
tickeling,2
ticket,2
tierno,2
tight,2
till,2
timing,2
tingle,2
tipping,2
tocco,2
tolerable,2
tone,2
took,2
topic,2
tousch,2
toutch,2
towels,2
tp,2
trading,2
trainer,2
tranquilidad,2
tranquility,2
transient,2
traveling,2
tried,2
trip,2
troubles,2
tummy,2
turned,2
turning,2
tutor,2
unbothered,2
uncle's,2
uncontrollably,2
undivided,2
unintentional,2
unkind,2
unplesant,2
unsettled,2
until,2
unwell,2
useful,2
uwage,2
uwagi,2
valuable,2
various,2
vent,2
vented,2
via,2
vibes,2
vinculo,2
voice,2
walked,2
wallet,2
wanna,2
watched,2
water,2
weakly,2
wearing,2
weather,2
week,2
weight,2
well-being,2
well-intentioned,2
whispering,2
wholesome,2
whom,2
willing,2
winter,2
wok,2
won't,2
worrying,2
wound,2
wrestling,2
writing,2
youtube,2
zainteresowanie,2
zamiar,2
zoned,2
2year,1
4-year-old's,1
5c7eb70d73dbca00011650b4,1
5e7b778f5c17541742c0bf2c,1
5e8a061b497d61038af39539,1
615af3dba5d55e14ea6bdeda,1
aat,1
abbratiion,1
abnormal,1
abou,1
aboyt,1
absent-minded,1
absolutely,1
abused,1
abusing,1
abusive,1
acaricia,1
accarezza,1
accept,1
accepts,1
access,1
accidentally,1
accompanies,1
accompanying,1
accomplished,1
accordingly,1
account,1
accused,1
ache,1
aches,1
achieved,1
achievements,1
acknowledgement,1
acknowledges,1
ackowledging,1
ackward,1
aconsejar,1
acqaintance,1
acquaintance's,1
acquire,1
act,1
acted,1
actual,1
acute,1
added,1
addressed,1
adjectives,1
administered,1
admiracin,1
admirao,1
admonished,1
admonishing,1
adore,1
adores,1
adornment,1
adorrable,1
adult,1
advance,1
advancing,1
advices,1
afeto,1
affecrion,1
affected,1
affectionated,1
affetion,1
affettivo,1
affetto,1
affettuoso,1
affirm,1
affirmation,1
affirmative,1
aggitated,1
aggravating,1
aggressice,1
aggressiveness,1
aggrevated,1
aggrivated,1
agidated,1
agitacin,1
agitao,1
agitating,1
agradecimiento,1
agreement,1
agressively,1
agresywny,1
agrivated,1
agro,1
agrocery,1
ahe,1
ailing,1
ailments,1
aiming,1
airport,1
akceptacja,1
aknowledge,1
aknowledged,1
alarmujcy,1
alegre,1
alerming,1
alerta,1
alertness,1
alguien,1
alguna,1
alienated,1
alittle,1
all'altra,1
alla,1
alleviating,1
alongside,1
alot,1
altercation,1
amazement,1
ambivalent,1
ambulance,1
ambulatorio,1
amichevole,1
amico,1
amiga,1
amorous,1
amr,1
amuse,1
amvel,1
anch65o9r,1
ancient,1
anecdote,1
anesthesiologist,1
ang,1
angered,1
angery,1
anguish,1
animadamente,1
animado,1
animando,1
animar,1
animated,1
anniversary,1
announcing,1
annoyted,1
anooying,1
answering,1
ant,1
antagonistic,1
antebrazo,1
anymores,1
aother,1
apaixonado,1
apanie,1
apart,1
apoliogisin,1
apologetic,1
apologise,1
apoyada,1
apoyar,1
appear,1
appeasing,1
appreciable,1
appreciate,1
approached,1
appropriated,1
approves,1
apreciated,1
apretar,1
aprroaches,1
aqm,1
aquintance,1
ar,1
arabbing,1
argessive,1
arguing,1
arguments,1
armhair,1
arose,1
arrange,1
arrives,1
arriving,1
art,1
artritis,1
arund,1
asap,1
asd,1
ashame,1
aske,1
askotany,1
asmr,1
assess,1
assieme,1
assisted,1
assistence,1
association,1
assuming,1
assures,1
astonishment,1
atencion,1
atenta,1
atentive,1
atienda,1
attaention,1
attempt,1
attempts,1
attended,1
attentions,1
attentiont,1
attentipn,1
attentively,1
attenzione,1
attitude,1
attnetion,1
attracted,1
attracting,1
attraction,1
attractive,1
attrition,1
atttention,1
aunty,1
auto,1
automated,1
automatic,1
autonomic,1
available,1
avaliating,1
avaliation,1
avere,1
avisando,1
avoidant,1
awakened,1
awakening,1
awe,1
awful,1
awkard,1
awkwardness,1
awoken,1
backing,1
backpain,1
backyard,1
bajar,1
baker,1
baking,1
balding,1
bambino,1
banco,1
band-aid,1
barrier,1
base,1
basis,1
batte,1
battle,1
bbq,1
bck,1
becasue,1
beckons,1
becuase,1
bedrolm,1
bedrrom,1
beed,1
beeing,1
behavioral,1
belittle,1
bell,1
belongings,1
belongs,1
below,1
benefits,1
bewildered,1
bez,1
bf,1
bien,1
bigger,1
bill,1
binging,1
birds,1
birth,1
birthday,1
bite,1
biting,1
bitten,1
blank,1
blanket,1
blisfull,1
blissfull,1
blisssful,1
bloated,1
blu,1
board,1
bondding,1
bonded,1
bonging,1
bonitas,1
books,1
booth,1
bouncy,1
bout,1
boyfiend,1
boyfriend's,1
brainstorm,1
brazos,1
breath,1
breathing,1
breaths,1
brim,1
bro,1
brotherly,1
browsing,1
brush,1
bu,1
build,1
bumbpy,1
bumping,1
burden,1
burdening,1
bureau,1
burger,1
buried,1
burned,1
burns,1
bursts,1
buttock,1
buzz,1
bym,1
byofriend,1
c',1
caffe,1
cafs,1
cage,1
cake,1
caliente,1
calle,1
callingmy,1
calmeness,1
calmingcomforting,1
calmo,1
calmy,1
camfortable,1
caml,1
campus,1
candidly,1
canibal,1
cannulation,1
canoodling,1
capire,1
carassing,1
cardiopulmonary,1
carecing,1
carefree,1
carefull,1
careless,1
carelessly,1
caresed,1
caresing,1
caressing's,1
caricia,1
carinho,1
carino,1
cario,1
carming,1
carpet,1
carring,1
carrying,1
cashier,1
catches,1
cathing,1
catturare,1
causious,1
cauteloso,1
cautions,1
celebrated,1
celebrating,1
celebratory,1
celowy,1
cemetery,1
centre,1
ch,1
challenging,1
chama,1
chamar-me,1
changes,1
changing,1
channel,1
chaotic,1
charcter,1
charge,1
charged,1
charismatic,1
charming,1
che,1
checkup,1
chee,1
cheered,1
cherishing,1
chid,1
chikd,1
chil-like,1
childlike,1
children's,1
chilld,1
chillung,1
chit,1
choice,1
choose,1
chore,1
cigarette,1
cigarettes,1
circulation,1
clam,1
claming,1
clammy,1
clapping,1
claps,1
clase,1
clasroom,1
claws,1
clients,1
climax,1
climb,1
climbs,1
clinet,1
clit,1
clitoris,1
clock,1
cloeser,1
closest,1
closure,1
clothed,1
clothes,1
clown,1
clubbing,1
cmodo,1
coach,1
coasy,1
coercitive,1
coercitivo,1
cofee,1
coffe,1
cofort,1
coherent,1
cohesive,1
collaborating,1
colleaque,1
colleaue,1
collect,1
collected,1
collegata,1
collgue,1
colluge,1
collugue,1
colmness,1
colpire,1
com,1
comedic,1
comfiness,1
comfirting,1
comfore,1
comfored,1
comforitng,1
comfortng,1
comfortnig,1
comftable,1
comfy,1
commanding,1
commiseration,1
commitment,1
communicating,1
communication,1
communion,1
community,1
commuter,1
commuting,1
compared,1
compelling,1
compessing,1
competition,1
competitive,1
complaciente,1
complain,1
complained,1
complaining,1
complete,1
completing,1
complicated,1
complicit,1
compliment,1
complimentarsi,1
complimenting,1
component,1
comprehensive,1
comprendida,1
compress,1
compressions,1
comprimir,1
computers,1
comunicar-me,1
comunicarmi,1
concept,1
concerntrate,1
conciel,1
conciousness,1
concrete,1
condescend,1
condescended,1
confessing,1
confiado,1
confidant,1
confidenziale,1
confirming,1
confortabl,1
confortato,1
confront,1
confronting,1
congratualting,1
congratulated,1
congratulating,1
congratulative,1
congratuling,1
conmigo,1
connectedness,1
connections,1
connective,1
consciously,1
consciousness,1
considerate,1
consol,1
consolando,1
consolar,1
consolidated,1
construction,1
consuelo,1
consultant,1
consulted,1
consuming,1
contar,1
contatto,1
contenta,1
contento,1
continous,1
continually,1
continuare,1
continuing,1
continuos,1
contra,1
controlled,1
conversacion,1
conversamos,1
conversazione,1
conversing,1
conveys,1
convinced,1
coolly,1
copied,1
cordial,1
cormfoting,1
corresponded,1
cosa,1
coscia,1
cosmetic,1
costumer,1
cottage,1
coudling,1
counselling,1
country's,1
couples,1
courtship,1
coy,1
coziness,1
cpr,1
cramped,1
craved,1
crawl,1
creapy,1
creekpy,1
creeped,1
creeps,1
crema,1
creppy,1
cringing,1
crisis,1
cualquier,1
cucinando,1
cuerpo,1
cuidado,1
cupping,1
curar,1
curing,1
curios,1
curiosa,1
curiosidade,1
curled,1
curosity,1
custom,1
customer,1
cutting,1
cuz,1
czce,1
czoci,1
czuje,1
czuy,1
czym,1
dads,1
damaged,1
damp,1
dance,1
dancing,1
dandruff,1
daniel,1
dar,1
dare,1
data,1
dates,1
de-stress,1
deadlines,1
deal,1
deceptive,1
deciding,1
decise,1
decisioni,1
decisive,1
dedo,1
deem,1
defeated,1
deffinetely,1
definetely,1
delicadamente,1
delicated,1
delightedempathy,1
delightful,1
delikatnie,1
dell'altra,1
della,1
delle,1
demand,1
dementia,1
demonstration,1
density,1
denso,1
dent,1
dentist's,1
depnded,1
deppressed,1
depression,1
dermatological,1
dermatologist,1
dermatologist's,1
desconcert,1
description,1
desejo,1
desejvel,1
desks,1
desoriented,1
despacio,1
despondent,1
destra,1
destressed,1
destro,1
detached,1
detailed,1
detemine,1
determinado,1
developing,1
devoted,1
devotion,1
dice,1
diciendo,1
didn,1
diet,1
difference,1
differently,1
difficulties,1
diffusing,1
diffusingly,1
dignoses,1
dim,1
dimension,1
directed,1
disagreeing,1
disapointment,1
disassociation,1
discipline,1
discomforted,1
disconfort,1
discourage,1
discovering,1
discrete,1
discussed,1
discusting,1
discute,1
disease,1
disillusionment,1
disinfecting,1
disirable,1
dislike,1
dismissed,1
dismissive,1
disoriented,1
disposition,1
dissapoinment,1
dissolve,1
dissolving,1
disstresing,1
distanciada,1
distinct,1
distracteed,1
distractly,1
distrada,1
distresssing,1
distrurb,1
disturb,1
divano,1
divertente,1
divertimento,1
divorce,1
dmdd,1
doctot,1
dolce,1
dolcemente,1
dolore,1
dominated,1
dominatig,1
dominion,1
door,1
doors,1
dopamine,1
dorm,1
dose,1
dotyka,1
doubtful,1
doubting,1
dove,1
dozing,1
dragged,1
drained,1
draining,1
dramatic,1
dranienie,1
drenched,1
dressed,1
dresser,1
drivings,1
droplet,1
drops,1
drug,1
drums,1
drunk,1
dumped,1
duncomforabtle,1
durante,1
duration,1
dysfunctional,1
dziwnie,1
eah,1
early,1
earth,1
eased,1
eases,1
easier,1
easiest,1
easily,1
easing,1
edge,1
education,1
educative,1
effect,1
ejoyable,1
elation,1
eldest,1
elegant,1
elevated,1
elicits,1
elongated,1
elucidative,1
emapthy,1
embarassement,1
embarrasing,1
embrancing,1
embrassed,1
embrassing,1
emergency,1
emocionado,1
emocionalmente,1
emocji,1
empathethic,1
empathic,1
empathizing,1
empatia,1
emphasizing,1
emphatic,1
emphaty,1
empowered,1
emptico,1
empty,1
encougagement,1
encounters,1
encourages,1
encouring,1
endangered,1
ending,1
endlessly,1
endorphines,1
ends,1
energetic,1
enfasi,1
english,1
enhance,1
enjoiable,1
enjoyabele,1
enjoyabke,1
enracing,1
ensuring,1
entender,1
entered,1
enters,1
enthusiastic,1
entring,1
enviroment,1
envy,1
enxiety,1
episode,1
equipped,1
erect,1
erection,1
erotica,1
erotically,1
es,1
esa,1
escaped,1
especie,1
espera,1
essay,1
estou,1
evaluation,1
eventual,1
eventually,1
ever,1
everyone,1
everyting's,1
evocative,1
evrything,1
ew,1
ex-girlfriend,1
exaggerate,1
examin,1
examing,1
exammining,1
exasperated,1
excel,1
except,1
excidted,1
excitante,1
excite,1
excruciating,1
execise,1
exercising,1
exhausted,1
exhausting,1
exhaustion,1
exited,1
exodes,1
expects,1
expereincing,1
experiences,1
experimenter,1
experimenting,1
expertise,1
expierences,1
explained,1
explanation,1
explici,1
explicit,1
explorative,1
explosive,1
expploring,1
expressed,1
expressions,1
extended,1
extender,1
extra,1
extremities,1
extremly,1
eye-catching,1
eyebrows,1
f2f,1
facial,1
facilitate,1
fade,1
faethery,1
fail,1
fails,1
failure,1
faily,1
faimy,1
faith,1
falls,1
false,1
famili,1
familial,1
familiy,1
familliar,1
familyevent,1
fancy,1
fantastic,1
fascinated,1
fashion,1
favour,1
feather-light,1
fed,1
feed,1
feedback,1
feem,1
felicidade,1
female's,1
fights,1
figlia,1
figlio,1
figure,1
figures,1
filfthy,1
fill,1
filled,1
filling,1
filme,1
financial,1
finder,1
findig,1
findiong,1
finely,1
fingure,1
finnger,1
firing,1
firmer,1
firmwarm,1
firmy,1
fisioterapeuta,1
fixed,1
fixing,1
fizycznego,1
fizyczny,1
flatter,1
flattered,1
fleeting,1
flights,1
flirtation,1
flowing,1
flue,1
fluently,1
fluffy,1
fluidity,1
fluttery,1
folding,1
followed,1
follows,1
fondly,1
fondness,1
foolaround,1
forced,1
forearms,1
formation,1
forming,1
fort,1
four,1
fracture,1
fractured,1
freaked,1
freckle,1
freely,1
freinds,1
freustated,1
friciton,1
frictio,1
fried,1
friednly,1
friendly's,1
friendlyness,1
friendy,1
friendyll,1
frienfd,1
friennd,1
fright,1
frighten,1
frightening,1
frindly,1
frint,1
frozen,1
fruit,1
frustation,1
fuerte,1
furtive,1
fustrated,1
fxxx,1
gabinet,1
gained,1
gas,1
gate,1
gather,1
gauge,1
gaze,1
geantly,1
generate,1
gengle,1
genitals,1
genlte,1
gent,1
gentely,1
gential,1
gentlesness,1
germophobe,1
giggle,1
giocare,1
gioia,1
girlfiriend,1
girlfrient,1
glance,1
gland,1
gliding,1
gnetle,1
goals,1
goodboy,1
goodbyes,1
goodwill,1
goodybe,1
goofily,1
goofing,1
goose-flesh,1
gossip,1
gossiping,1
gotten,1
grabb,1
grabbinga,1
gradmother,1
graduated,1
gran,1
grandad,1
granddaughter,1
grandfather's,1
grandmoms,1
grandmothers,1
grandpa,1
grandpa's,1
grandparent's,1
granma,1
gratidude,1
gratified,1
grating,1
grattitude,1
green,1
greetings,1
grievance,1
gripping,1
groceries,1
grounded,1
groups,1
grows,1
growths,1
guard,1
guarded,1
guardo,1
gues,1
hacer,1
hacerme,1
hadn't,1
half-joking,1
half-serious,1
hamstring,1
handling,1
handshake,1
hangout,1
hapening,1
happines,1
harassed,1
hardpressing,1
harmfull,1
harming,1
harousal,1
harried,1
hasn,1
hassled,1
hastily,1
haven,1
havent,1
headache,1
headsets,1
headz,1
healer's,1
healthy,1
hear-warming,1
hears,1
heart-warming,1
hearted,1
heartfelt,1
heartful,1
heartwarming,1
heater,1
heating,1
heaving,1
hectic,1
heinous,1
held,1
hell,1
helped,1
helpfu,1
helplessness,1
hence,1
hend,1
herbal,1
hesistant,1
hesitating,1
hestitant,1
highlight,1
highly,1
hilarious,1
hole,1
holiday,1
hombro,1
homes,1
homework,1
homey,1
hone,1
hopefully,1
hopelful,1
horney,1
horrified,1
hosptial,1
hours,1
house's,1
household,1
hovers,1
hubbly,1
hugged,1
humane,1
humans,1
humiliated,1
humour,1
humurous,1
hurried,1
hurries,1
hurrying,1
hushed,1
hypnotic,1
hypothesis,1
ick,1
identify,1
idiot,1
idk,1
ill,1
imaged,1
imagined,1
imagining,1
immediatly,1
impatiet,1
imperceptible,1
import,1
impose,1
imposing,1
impress,1
impressed,1
impression,1
impuls,1
impulsively,1
in-home,1
inane,1
inattentive,1
inaudible,1
incentive,1
incitarmi,1
inciting,1
included,1
includes,1
including,1
incoming,1
incoraggiarmi,1
increase,1
increases,1
increasing,1
incredibly,1
incridibly,1
indelicate,1
indiferent,1
indirectly,1
indoor,1
infant,1
infantilized,1
infection,1
infiting,1
inflamed,1
informed,1
infuriating,1
initiation,1
initiative,1
injected,1
injuring,1
innocence,1
inocent,1
inpersonal,1
inquiring,1
inquisitively,1
insect,1
inserted,1
insignificant,1
insistence,1
inspector,1
instead,1
instigating,1
instinctive,1
instruktor,1
insulted,1
intend,1
inteneded,1
intenion,1
intensely,1
intension,1
intensly,1
intenta,1
intentando,1
intente,1
intentionally,1
interestingly,1
interlocutor,1
intermittent,1
interogation,1
interrupts,1
intervals,1
intervention,1
intervsal,1
intetions,1
intimidated,1
intimity,1
intimo,1
intrested,1
intruding,1
intsense,1
invading,1
invested,1
investigate,1
investigative,1
invite,1
invoking,1
involuntary,1
involvement,1
involves,1
involving,1
ir,1
iritating,1
irration,1
irregularities,1
irriated,1
irritabilit,1
irritability,1
irritations,1
irritatting,1
isolatiomn,1
it'll,1
itchig,1
item,1
iteself,1
itimate,1
ive,1
izquierda,1
jacket,1
johannesburg,1
joining,1
joint's,1
joyfull,1
judge,1
jumpy,1
junk,1
kanapie,1
kawiarnia,1
kegs,1
key,1
kid's,1
kill,1
killing,1
kindest,1
kinky,1
kiosk,1
klepanie,1
klient,1
knew,1
knock,1
knowledge,1
konsekwentny,1
kontakt,1
kontaktu,1
krzepicy,1
kto,1
l'avambraccio,1
labour,1
lading,1
laid,1
laid-back,1
lands,1
languages,1
lanuages,1
latest,1
latte,1
laughable,1
laughter,1
layed,1
lazily,1
lazy,1
lcalized,1
leads,1
learned,1
learning,1
learnt,1
leczcy,1
leftover,1
lego,1
leisure,1
lekarz,1
lend,1
length,1
levantar,1
lieing,1
lifes,1
lift,1
light-hearted,1
lighten,1
lighter,1
lightweight,1
lik,1
liking,1
lil,1
lingering,1
linked,1
lip,1
listended,1
listener,1
llamar,1
llega,1
loaded,1
location,1
longing,1
loosing,1
lots,1
loudly,1
lounging,1
loveable,1
lovelly,1
low,1
lu,1
lub,1
luck,1
lulls,1
lump,1
lunchbreal,1
mack,1
madre,1
maid,1
maintaining,1
major,1
makeme,1
male's,1
malizioso,1
mam,1
managed,1
manager,1
managing,1
maniac,1
manifestation,1
mannered,1
manor,1
maravilha,1
marital,1
marked,1
marker,1
market,1
mas,1
masa,1
masajear,1
masau,1
mass,1
maternal,1
maternity,1
matria,1
matters,1
mauybe,1
mdico,1
me's,1
meals,1
meaniful,1
meaningfull,1
meccanical,1
meccanico,1
mechanic,1
mechanicznie,1
mechannical,1
medium,1
meetig,1
meh,1
mejilla,1
meke,1
melancholic,1
melt,1
meltinh,1
memories,1
memory,1
men,1
menaingful,1
mention,1
mentioning,1
merely,1
mess,1
methods,1
metodico,1
metro,1
meu,1
mexico,1
mid-back,1
midnight,1
midst,1
miejsca,1
migraines,1
mily,1
mim,1
mimics,1
mindlessly,1
minimum,1
misguided,1
misunderstood,1
mix,1
mni,1
mo,1
mode,1
moderate,1
mohter,1
moisturised,1
moisturiser,1
moisturize,1
mole,1
molest,1
molesting,1
molto,1
mom's,1
momma,1
monotonny,1
monther,1
monthly,1
moonlight,1
moral,1
moring,1
mortuary,1
mosque,1
mostrarme,1
mothers,1
motionless,1
mountains,1
mouth,1
moved,1
mover,1
mu,1
mucho,1
multiple,1
mums,1
mundo,1
muscle's,1
musement,1
muted,1
muy,1
myhand,1
mysterious,1
naciskanie,1
nad,1
nag,1
naging,1
narrow,1
naruszony,1
nausea,1
nauseous,1
nd,1
neautral,1
necesito,1
necessarily,1
neglected,1
nephews,1
nerovus,1
nerveous,1
nerveus,1
nerviosa,1
nervious,1
nervously,1
neurodivergent,1
neutrally,1
neutralne,1
newborn,1
nibble,1
nieprzyjemny,1
nieznajomy,1
nieznany,1
nightclub,1
nine,1
nit,1
non-evasive,1
non-threatening,1
non-verbal,1
nonetheless,1
nonstop,1
normalny,1
norms,1
note,1
noticble,1
noticebale,1
noticia,1
noticing,1
nowhere,1
number,1
nurses,1
nursing,1
nverves,1
objective,1
obligated,1
obojetny,1
obojtny,1
obolaego,1
obscene,1
observe,1
obtain,1
obtrusive,1
obudzi,1
ocasiones,1
occasionally,1
occours,1
occurring,1
occurs,1
ocurre,1
odly,1
ofcourse,1
offers,1
offfice,1
office's,1
official,1
oh,1
oil,1
oils,1
oiy,1
okazanie,1
okey,1
oldest,1
ombro,1
omnious,1
onre,1
opposite,1
optimistic,1
oraz,1
ordeal,1
orders,1
organ,1
organic,1
organs,1
orthopaedic,1
ostre,1
othe,1
otra,1
outcome,1
outdoor,1
outing,1
overcome,1
overload,1
overstep,1
overstrech,1
overthinking,1
overtones,1
overvhelmed,1
oxytocin,1
paced,1
pacefull,1
paces,1
pacing,1
pack,1
packing,1
paer,1
painfully,1
painless,1
palabras,1
palcem,1
palliative,1
palpar,1
palpate,1
panicked,1
pans,1
paper,1
pareja,1
parking,1
parl,1
parlor,1
parner,1
parnet,1
parque,1
partener,1
participate,1
partly,1
partnet,1
parts,1
partying,1
passengers,1
passes,1
patch,1
patients,1
patio,1
patrner,1
patronisation,1
patronised,1
patronizing,1
patter,1
pattings,1
paused,1
pauses,1
payment,1
pciked,1
peacefull,1
peacufulness,1
pedestrian,1
people's,1
pep,1
perceptible,1
percezione,1
performed,1
periods,1
permissible,1
pero,1
peron,1
perpetual,1
persist,1
persisted,1
persisten,1
persistently,1
persitant,1
perso,1
personality,1
personally,1
persoon,1
persuade,1
pervert,1
pester,1
pestered,1
pharmacy,1
phase,1
philosophy,1
phisical,1
phsing,1
physicaly,1
piacevole,1
piano,1
picar,1
picchiettare,1
piernas,1
pillows,1
pinchar,1
pinched,1
piumato,1
placed,1
placing,1
plague,1
plain,1
planing,1
planning,1
platform,1
platica,1
played,1
player,1
playroom,1
plcido,1
pleasantly,1
plesent,1
plus,1
po,1
pobudzajcy,1
pocieszenia,1
pocig,1
pocigu,1
pocket,1
poin,1
pointer,1
pointless,1
points,1
pokj,1
pokking,1
pokrzepiajcy,1
police,1
policeman,1
politely,1
pomoc,1
ponga,1
poor,1
pop,1
por,1
portion,1
positions,1
possessive,1
post,1
posterior,1
potentially,1
potrzeba,1
pounce,1
powder,1
power,1
powodu,1
ppublic,1
praca,1
practical,1
practicing,1
practitioner's,1
praise,1
praises,1
prank,1
praying,1
prba,1
pre,1
pre-schooler,1
pre-sex,1
precursor,1
predicament,1
predict,1
preferably,1
preferrable,1
prelude,1
prendendo,1
prepares,1
presentable,1
presentation,1
presented,1
presing,1
pressured,1
pressures,1
pressurised,1
presumed,1
presure,1
pretend,1
pretends,1
price,1
pricked,1
priest,1
principle,1
prioritising,1
probabl,1
probablyt,1
probed,1
probing,1
probobly,1
proceeds,1
prode,1
produces,1
product's,1
productive,1
products,1
profesionnal,1
professionally,1
proffesional,1
progessional,1
programme,1
project's,1
prolific,1
prolongs,1
promising,1
promotes,1
promotion,1
promtig,1
proof,1
propably,1
proper,1
proposeful,1
propped,1
prosbe,1
protect,1
proves,1
provides,1
provocate,1
provoked,1
przekonanie,1
przyjazny,1
przyjemno,1
pstroking,1
psychologist,1
pube,1
pubic,1
pulito,1
pulsacyjny,1
pulsating,1
punishment,1
punto,1
puroposeful,1
purposely,1
pussher,1
puzzle,1
puzzling,1
pynny,1
pytajcy,1
qualcosa,1
quello,1
querida,1
questa,1
questionable,1
questioning,1
queuing,1
quizzing,1
rabes,1
ragazzo,1
rainning,1
rainy,1
rant,1
rapport,1
rattling,1
rave,1
rce,1
re-assurance,1
reacting,1
reactional,1
reactions,1
reacts,1
realising,1
realize,1
reasonably,1
reasoning,1
reassurence,1
reassurring,1
reastaurant,1
reasure,1
reasuringly,1
receptionist,1
recieve,1
recieved,1
recipients,1
reciprocated,1
recognise,1
recognises,1
recognized,1
recoil,1
recomforted,1
reconfortada,1
reconforte,1
reconnecting,1
reconsider,1
recounting,1
recovering,1
recurrent,1
recurring,1
reducing,1
reflex,1
reflexive,1
refusing,1
regardless,1
register,1
regularly,1
rehabilitacin,1
rehearsing,1
reject,1
rejected,1
reke,1
relajarme,1
relating,1
relation,1
relations,1
relationshionship,1
relaxtrying,1
released,1
releave,1
relieves,1
remain,1
remarkable,1
remarks,1
remeber,1
remembered,1
reminded,1
reminding,1
removed,1
renovating,1
repeat,1
repeats,1
repetida,1
repetidas,1
repetition,1
repetititve,1
repetitiva,1
repetitively,1
repetitivie,1
repetitve,1
report,1
represents,1
reprimand,1
reprimanding,1
request,1
requesting,1
requests,1
requires,1
research,1
reserve,1
residence,1
resolving,1
resort,1
responde,1
responding,1
responds,1
responsive,1
restante,1
restauran,1
restaurand,1
restaurante,1
restaurar,1
rested,1
restful,1
restraining,1
rests,1
restuarant,1
resulta,1
resulted,1
resume,1
resuscitation,1
reveal,1
review,1
rhyme,1
rhythimc,1
rhythm,1
rhytmicaly,1
ri,1
rib,1
richiamare,1
ridiculous,1
riding,1
rigidly,1
rigig,1
rimantic,1
rings,1
rithmic,1
ritmic,1
ro,1
road,1
rob,1
robbery,1
rodeia,1
romanced,1
romanico,1
romanric,1
romanti,1
romantically,1
romanticism,1
romantuc,1
rooted,1
roud,1
rougher,1
rought,1
rousing,1
row,1
rozgrzewanie,1
rpido,1
rpoint,1
rubbingn,1
rubbinng,1
rythimic,1
saddened,1
sadly,1
sake,1
sala,1
sale,1
salient,1
sand,1
sandton,1
sanitizer,1
sansual,1
sarcasm,1
sarcastically,1
sarcastix,1
satisfaccin,1
sauve,1
scalding,1
scaring,1
scenarios,1
scolded,1
scolding,1
scraching,1
scract,1
scracthy,1
scratched,1
scratcing,1
screams,1
screen,1
scrivania,1
sctraching,1
search,1
searching,1
second,1
secretive,1
section,1
secured,1
seducing,1
seduction,1
seduto,1
seeked,1
seeks,1
seeting,1
seguro,1
seja,1
self-worth,1
selfes,1
selfishly,1
semplicemente,1
sending,1
sensational,1
senses,1
sensitivity,1
sensory,1
sensualm,1
sentada,1
sentados,1
sente,1
sentimental,1
sentir,1
sentirme,1
separate,1
separately,1
serendipity,1
serenity,1
serves,1
servida,1
set,1
severely,1
severity,1
sfrega,1
sfregare,1
sgradevole,1
shading,1
shaken,1
shall,1
shaman,1
sharply,1
sheepish,1
sheet,1
shifting,1
shifts,1
shiver,1
sholuder,1
shooting,1
